num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S005258;28/02/2022;14:25:00;CALL. ESTELLA / CALL. ESTELLA;15;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;442796,048;4483116,242;N;1
2022S005258;28/02/2022;14:25:00;CALL. ESTELLA / CALL. ESTELLA;15;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442796,048;4483116,242;N;NULL
2022S005259;28/02/2022;14:35:00;CALL. EMBAJADORES, 165;165;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440997,464;4471838,072;N;NULL
2022S005259;28/02/2022;14:35:00;CALL. EMBAJADORES, 165;165;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;440997,464;4471838,072;N;NULL
2022S005260;28/02/2022;14:40:00;CALL. FLAUTAS, 9;9;10;LATINA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;434870,483;4469121,91;N;NULL
2022S005260;28/02/2022;14:40:00;CALL. FLAUTAS, 9;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434870,483;4469121,91;N;NULL
2022S005260;28/02/2022;14:40:00;CALL. FLAUTAS, 9;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434870,483;4469121,91;N;NULL
2022S005260;28/02/2022;14:40:00;CALL. FLAUTAS, 9;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434870,483;4469121,91;N;NULL
2022S005261;28/02/2022;15:15:00;CALL. DOCTOR ESQUERDO, 177;177;3;RETIRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;443083,708;4472982,449;N;NULL
2022S005261;28/02/2022;15:15:00;CALL. DOCTOR ESQUERDO, 177;177;3;RETIRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443083,708;4472982,449;N;NULL
2022S005262;28/02/2022;15:18:00;CALL. JOSE ARCONES GIL, 48;48;15;CIUDAD LINEAL;Atropello a persona;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445924,817;4476025,473;N;NULL
2022S005262;28/02/2022;15:18:00;CALL. JOSE ARCONES GIL, 48;48;15;CIUDAD LINEAL;Atropello a persona;Despejado;Furgoneta;Peatón;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;445924,817;4476025,473;N;NULL
2022S005263;28/02/2022;14:20:00;AVDA. POBLADOS / AVDA. PADRE PIQUER;15;10;LATINA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;434901,202;4471339,215;N;NULL
2022S005263;28/02/2022;14:20:00;AVDA. POBLADOS / AVDA. PADRE PIQUER;15;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;434901,202;4471339,215;N;NULL
2022S005264;28/02/2022;16:30:00;CALL. CARTAGENA, 113;113;5;CHAMARTÍN;Colisión lateral;NULL;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;442765,794;4476945,595;N;NULL
2022S005264;28/02/2022;16:30:00;CALL. CARTAGENA, 113;113;5;CHAMARTÍN;Colisión lateral;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442765,794;4476945,595;N;NULL
2022S005265;28/02/2022;16:15:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. ARGOS;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;445988,344;4476343,032;N;NULL
2022S005265;28/02/2022;16:15:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. ARGOS;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445988,344;4476343,032;N;NULL
2022S005266;28/02/2022;16:50:00;CALL. JAIME VERA / CALL. DOÑA BERENGUELA;7;10;LATINA;Colisión fronto-lateral;NULL;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;438162,841;4473783,245;N;NULL
2022S005266;28/02/2022;16:50:00;CALL. JAIME VERA / CALL. DOÑA BERENGUELA;7;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438162,841;4473783,245;N;NULL
2022S005267;28/02/2022;15:20:00;AUTOV. M-30, +03100E C-2 PK 31.500;+03100E;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;442321,349;4481646,457;N;NULL
2022S005267;28/02/2022;15:20:00;AUTOV. M-30, +03100E C-2 PK 31.500;+03100E;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442321,349;4481646,457;N;NULL
2022S005267;28/02/2022;15:20:00;AUTOV. M-30, +03100E C-2 PK 31.500;+03100E;8;FUENCARRAL-EL PARDO;Alcance;NULL;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;442321,349;4481646,457;N;NULL
2022S005269;25/02/2022;17:35:00;CALL. SAN MODESTO / CALL. SAN DACIO;20;8;FUENCARRAL-EL PARDO;Otro;NULL;Camión rígido;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441607,903;4481730,228;N;NULL
2022S005269;25/02/2022;17:35:00;CALL. SAN MODESTO / CALL. SAN DACIO;20;8;FUENCARRAL-EL PARDO;Otro;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441607,903;4481730,228;N;NULL
2022S005270;28/02/2022;16:15:00;AUTOV. A-2, KM4.200;+00500E;15;CIUDAD LINEAL;Solo salida de la vía;Despejado;Furgoneta;Conductor;De 45 a 49 años;Mujer;NULL;NULL;444257,835;4477424,889;N;NULL
2022S005270;28/02/2022;16:15:00;AUTOV. A-2, KM4.200;+00500E;15;CIUDAD LINEAL;Solo salida de la vía;Despejado;Furgoneta;Pasajero;De 50 a 54 años;Hombre;NULL;NULL;444257,835;4477424,889;N;NULL
2022S005271;28/02/2022;17:33:00;AVDA. ARAGON, 402;402;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;453305,781;4477561,244;N;NULL
2022S005271;28/02/2022;17:33:00;AVDA. ARAGON, 402;402;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;453305,781;4477561,244;N;NULL
2022S005272;28/02/2022;17:30:00;AVDA. LOGROÑO, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448617,996;4478149,184;N;NULL
2022S005272;28/02/2022;17:30:00;AVDA. LOGROÑO, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448617,996;4478149,184;N;NULL
2022S005272;28/02/2022;17:30:00;AVDA. LOGROÑO, 20;20;16;HORTALEZA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448617,996;4478149,184;N;NULL
2022S005273;28/02/2022;18:25:00;PASEO. MARCELINO CAMACHO, 62;62;11;CARABANCHEL;Caída;Despejado;Autobús;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;436831,91;4471037,351;N;NULL
2022S005273;28/02/2022;18:25:00;PASEO. MARCELINO CAMACHO, 62;62;11;CARABANCHEL;Caída;Despejado;Autobús;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;436831,91;4471037,351;N;NULL
2022S005274;28/02/2022;16:43:00;AVDA. GRAN VIA DE HORTALEZA, 5C;5C;16;HORTALEZA;Colisión fronto-lateral;Despejado;Maquinaria de obras;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444172,693;4479767,556;N;NULL
2022S005274;28/02/2022;16:43:00;AVDA. GRAN VIA DE HORTALEZA, 5C;5C;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;444172,693;4479767,556;N;NULL
2022S005275;24/02/2022;16:40:00;AVDA. MONFORTE DE LEMOS, 36;36;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440293,45;4481234,596;N;NULL
2022S005275;24/02/2022;16:40:00;AVDA. MONFORTE DE LEMOS, 36;36;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440293,45;4481234,596;N;NULL
2022S005275;24/02/2022;16:40:00;AVDA. MONFORTE DE LEMOS, 36;36;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440293,45;4481234,596;N;NULL
2022S005277;28/02/2022;15:35:00;AUTOV. M-30, +00400I KM 4,700 C-1 LATERAL;+00400I;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443641,711;4478825,853;N;NULL
2022S005277;28/02/2022;15:35:00;AUTOV. M-30, +00400I KM 4,700 C-1 LATERAL;+00400I;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443641,711;4478825,853;N;NULL
2022S005277;28/02/2022;15:35:00;AUTOV. M-30, +00400I KM 4,700 C-1 LATERAL;+00400I;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;NULL;NULL;443641,711;4478825,853;N;NULL
2022S005278;25/02/2022;22:00:00;CALL. SAN PANCRACIO / CALL. BRUNETE;10;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;434324,474;4485341,199;N;NULL
2022S005278;25/02/2022;22:00:00;CALL. SAN PANCRACIO / CALL. BRUNETE;10;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;434324,474;4485341,199;N;NULL
2022S005279;28/02/2022;19:40:00;CALL. ALBERTO AGUILERA / CALL. BLASCO DE GARAY;44;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439613,743;4475753,471;N;NULL
2022S005279;28/02/2022;19:40:00;CALL. ALBERTO AGUILERA / CALL. BLASCO DE GARAY;44;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439613,743;4475753,471;N;NULL
2022S005281;28/02/2022;19:00:00;CALL. VALLE DE BOI, 2A;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;435257,459;4468740,209;N;NULL
2022S005281;28/02/2022;19:00:00;CALL. VALLE DE BOI, 2A;2A;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435257,459;4468740,209;N;NULL
2022S005282;28/02/2022;20:10:00;CALL. CARLOS II, 2;2;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448505,034;4475342,746;N;NULL
2022S005282;28/02/2022;20:10:00;CALL. CARLOS II, 2;2;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448505,034;4475342,746;N;NULL
2022S005283;28/02/2022;20:20:00;CALL. TEMBLEQUE, 128;128;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;434950,413;4471665,051;N;NULL
2022S005283;28/02/2022;20:20:00;CALL. TEMBLEQUE, 128;128;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;434950,413;4471665,051;S;NULL
2022S005284;28/02/2022;19:15:00;CALL. FUENTE CARRANTONA / m23;61;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446735,231;4473887,147;N;NULL
2022S005284;28/02/2022;19:15:00;CALL. FUENTE CARRANTONA / m23;61;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;446735,231;4473887,147;N;NULL
2022S005284;28/02/2022;19:15:00;CALL. FUENTE CARRANTONA / m23;61;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;446735,231;4473887,147;N;NULL
2022S005285;28/02/2022;20:35:00;CALL. EZEQUIEL SOLANA / CALL. COLLADOS;21;15;CIUDAD LINEAL;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;445189,375;4475937,201;N;NULL
2022S005285;28/02/2022;20:35:00;CALL. EZEQUIEL SOLANA / CALL. COLLADOS;21;15;CIUDAD LINEAL;Alcance;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;445189,375;4475937,201;N;NULL
2022S005287;28/02/2022;20:40:00;CALL. MAR DE LAS ANTILLAS, 23;23;16;HORTALEZA;Otro;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;445318,106;4480536,919;N;NULL
2022S005290;28/02/2022;21:00:00;AUTOV. M-30, +01000E 10,700 C-2;+01000E;13;PUENTE DE VALLECAS;Alcance;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;442786,094;4471684,698;N;NULL
2022S005290;28/02/2022;21:00:00;AUTOV. M-30, +01000E 10,700 C-2;+01000E;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;442786,094;4471684,698;N;NULL
2022S005291;28/02/2022;20:30:00;AUTOV. M-30, +012300, CALZADA 1;+01200I;13;PUENTE DE VALLECAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441704,013;4470549,66;N;NULL
2022S005294;28/02/2022;22:15:00;CALL. ILLESCAS / CALL. CAMARENA;183;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;435841,801;4471545,416;S;NULL
2022S005294;28/02/2022;22:15:00;CALL. ILLESCAS / CALL. CAMARENA;183;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;435841,801;4471545,416;N;NULL
2022S005295;28/02/2022;22:20:00;CALL. GALILEO / CALL. FERNANDO EL CATOLICO;22;7;CHAMBERÍ;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439752,652;4475912,511;N;NULL
2022S005295;28/02/2022;22:20:00;CALL. GALILEO / CALL. FERNANDO EL CATOLICO;22;7;CHAMBERÍ;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439752,652;4475912,511;N;NULL
2022S005296;01/03/2022;1:30:00;CALL. PUERTO DE ALMANSA, 29;29;13;PUENTE DE VALLECAS;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443063,352;4471521,296;S;NULL
2022S005296;01/03/2022;1:30:00;CALL. PUERTO DE ALMANSA, 29;29;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443063,352;4471521,296;N;NULL
2022S005296;01/03/2022;1:30:00;CALL. PUERTO DE ALMANSA, 29;29;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;443063,352;4471521,296;N;NULL
2022S005300;01/03/2022;1:30:00;CALLE ALBERTO AGUILERA CON CALLE ANDRES MELLADO;64;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439371,342;4475790,863;N;NULL
2022S005301;01/03/2022;3:50:00;CALL. ZAOREJAS / AUTOV. M-22;9;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;453074,788;4478157,647;N;NULL
2022S005303;28/02/2022;13:30:00;PLAZA. EMPERATRIZ / CALL. JOAQUIN TURINA;14;11;CARABANCHEL;Colisión lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;436204,62;4469476,378;N;NULL
2022S005303;28/02/2022;13:30:00;PLAZA. EMPERATRIZ / CALL. JOAQUIN TURINA;14;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;436204,62;4469476,378;N;NULL
2022S005304;01/03/2022;6:45:00;AUTOV. M-30, +00800E, M-30 Cª2ª PK 8.200 CENTRAL;+00800E;14;MORATALAZ;Alcance;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;443964,285;4473980,238;N;NULL
2022S005304;01/03/2022;6:45:00;AUTOV. M-30, +00800E, M-30 Cª2ª PK 8.200 CENTRAL;+00800E;14;MORATALAZ;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;443964,285;4473980,238;N;NULL
2022S005306;01/03/2022;7:47:00;CALL. SAN BERNARDO, 33;33;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439981,333;4474968,687;N;NULL
2022S005306;01/03/2022;7:47:00;CALL. SAN BERNARDO, 33;33;1;CENTRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439981,333;4474968,687;N;NULL
2022S005307;28/02/2022;12:10:00;PASEO. PRADO, 4;4;1;CENTRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441084,227;4474294,213;N;NULL
2022S005308;01/03/2022;8:00:00;AVDA. RAFAEL ALBERTI / CALL. LUIS BUÑUEL;29;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;445555,947;4470804,732;N;NULL
2022S005308;01/03/2022;8:00:00;AVDA. RAFAEL ALBERTI / CALL. LUIS BUÑUEL;29;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;445555,947;4470804,732;N;NULL
2022S005309;01/03/2022;7:20:00;CALL. MATEO INURRIA / CALL. DANIEL;18;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;441972,511;4479817,471;N;NULL
2022S005309;01/03/2022;7:20:00;CALL. MATEO INURRIA / CALL. DANIEL;18;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441972,511;4479817,471;N;NULL
2022S005310;01/03/2022;9:20:00;CALL. SAN ROMAN DEL VALLE, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;447155,612;4474844,858;N;NULL
2022S005310;01/03/2022;9:20:00;CALL. SAN ROMAN DEL VALLE, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;NULL;NULL;447155,612;4474844,858;N;NULL
2022S005311;01/03/2022;9:00:00;CALL. JOSE DONOSO, 2;2;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;444735,181;4483556,978;N;NULL
2022S005311;01/03/2022;9:00:00;CALL. JOSE DONOSO, 2;2;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;444735,181;4483556,978;N;NULL
2022S005311;01/03/2022;9:00:00;CALL. JOSE DONOSO, 2;2;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;444735,181;4483556,978;N;NULL
2022S005312;01/03/2022;8:20:00;AVDA. CERRO MILANO / CALL. ALTO DE LA SARTENILLA;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447842,327;4468611,626;N;NULL
2022S005312;01/03/2022;8:20:00;AVDA. CERRO MILANO / CALL. ALTO DE LA SARTENILLA;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447842,327;4468611,626;N;NULL
2022S005312;01/03/2022;8:20:00;AVDA. CERRO MILANO / CALL. ALTO DE LA SARTENILLA;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447842,327;4468611,626;N;NULL
2022S005313;28/02/2022;13:30:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;NULL;NULL;434024,875;4473746,84;N;NULL
2022S005313;28/02/2022;13:30:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 10 a 14 años;Mujer;NULL;NULL;434024,875;4473746,84;N;NULL
2022S005314;01/03/2022;8:15:00;CALL. EUGENIA DE MONTIJO, 76;76;11;CARABANCHEL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;436573,105;4470099,958;N;NULL
2022S005314;01/03/2022;8:15:00;CALL. EUGENIA DE MONTIJO, 76;76;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;436573,105;4470099,958;N;NULL
2022S005314;01/03/2022;8:15:00;CALL. EUGENIA DE MONTIJO, 76;76;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436573,105;4470099,958;N;NULL
2022S005315;01/03/2022;9:10:00;PLAZA. ALONSO MARTINEZ, 2;2;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440951,662;4475491,188;N;NULL
2022S005315;01/03/2022;9:10:00;PLAZA. ALONSO MARTINEZ, 2;2;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440951,662;4475491,188;N;NULL
2022S005317;01/03/2022;10:15:00;AVDA. REAL DE PINTO / M-;170;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439133,042;4464521,418;N;NULL
2022S005317;01/03/2022;10:15:00;AVDA. REAL DE PINTO / M-;170;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439133,042;4464521,418;N;NULL
2022S005318;01/03/2022;2:30:00;AUTOV. M-30, +03200I;+03200I;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;442600,695;4481673,822;N;NULL
2022S005319;01/03/2022;12:17:00;CALL. CANDILEJAS / AVDA. PARQUE DE PALOMERAS BAJAS;78;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443556,505;4470273,613;N;NULL
2022S005319;01/03/2022;12:17:00;CALL. CANDILEJAS / AVDA. PARQUE DE PALOMERAS BAJAS;78;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443556,505;4470273,613;N;NULL
2022S005320;01/03/2022;8:05:00;CALL. CAROLINAS, 7;7;6;TETUÁN;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440289,572;4478066,159;N;NULL
2022S005320;01/03/2022;8:05:00;CALL. CAROLINAS, 7;7;6;TETUÁN;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440289,572;4478066,159;N;NULL
2022S005321;01/03/2022;10:20:00;CALL. SICILIA, 2;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;443392,91;4472472,563;N;NULL
2022S005321;01/03/2022;10:20:00;CALL. SICILIA, 2;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443392,91;4472472,563;N;NULL
2022S005321;01/03/2022;10:20:00;CALL. SICILIA, 2;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443392,91;4472472,563;N;NULL
2022S005322;01/03/2022;9:35:00;CALL. RETAMA / CALL. MENDEZ ALVARO;12;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442541,717;4471599,287;N;NULL
2022S005322;01/03/2022;9:35:00;CALL. RETAMA / CALL. MENDEZ ALVARO;12;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442541,717;4471599,287;N;NULL
